,ast_flag,cb_flag,disc_locale,discoverymethod,dkin_flag,etv_flag,ima_flag,micro_flag,obm_flag,pl_controv_flag,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_name,pl_orbeccen,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_tranmid,ptv_flag,pul_flag,rowupdate,rv_flag,st_age,st_mass,st_rad,st_teff,sy_dist,sy_pnum,sy_snum,tran_flag
28494,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-835 b,0.0,11.41909375,0.107,2.91,,2455019.30972,0,0,2014-11-18,0,,1.25,1.17,6299.0,2406.33,1,1,1
28495,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-798 b,0.0,13.71933369,0.118,2.1,,2454973.74786,0,0,2014-11-18,0,,1.16,1.16,6428.0,972.274,1,1,1
28496,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-50 c,,9.37647,0.087,2.17,0.194,2454969.958,0,0,2014-05-14,0,3.8,1.24,1.58,6225.0,250.11,2,1,1
28497,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-744 b,0.0,12.06222443,0.1049,2.8,,2454971.22369,0,0,2014-11-18,0,,1.06,1.59,5957.0,449.964,1,1,1
28498,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1196 b,0.0,66.1843646,0.3179,2.72,,2454974.62259,0,0,2017-05-08,0,,0.98,0.98,5640.0,922.333,1,1,1
28499,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-208 c,0.0,7.46662197,0.0778,1.49,,2454965.775,0,0,2014-11-21,0,,1.12,1.33,6220.0,775.328,4,1,1
28500,0,0,Ground,Transit,0,0,0,0,1,0,441.7837,1.39,,,WASP-12 b,0.02,1.0914209,0.02312,20.456,1.825,2454508.97718,0,0,2019-07-08,1,2.0,1.38,1.62,6250.0,427.246,1,3,1
28501,0,0,Ground,Transit,0,0,0,0,0,0,79.4575,0.25,,,WASP-69 b,0.11,3.8681382,0.04527,11.848,1.057,2455748.83422,0,0,2019-03-18,1,7.0,0.83,0.81,4700.0,49.9605,1,1,1
28502,0,0,Ground,Transit,0,0,0,0,0,0,84.86061,0.267,,,HAT-P-38 b,0.055,4.640382,0.05231,9.247,0.825,2455863.12034,0,0,2019-03-18,1,10.1,0.89,0.92,5330.0,255.206,1,1,1
28503,0,0,Ground,Transit,0,0,0,0,1,0,381.396,1.2,,,TrES-2 b,,2.47063,0.03558,13.72,1.224,,0,0,2018-04-25,1,,0.98,1.0,5850.0,215.32,1,2,1
28504,0,0,Space,Transit,0,0,0,0,0,0,2.9,0.009,,,Kepler-11 c,0.026,13.0241,0.107,2.87,0.256,2455583.3494,0,0,2014-05-14,1,8.5,0.96,1.06,5663.0,646.346,6,1,1
28505,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-95 b,,10.134016,0.0696,3.88,0.346,2457150.87837,0,0,2018-10-24,0,,0.44,0.42,3548.0,179.854,1,1,1
28506,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1053 b,,2.41435165,,0.98,0.087,2454965.428855,0,0,2016-05-06,0,3.09,0.74,0.69,4529.0,151.129,1,1,1
28507,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1009 b,0.0,11.35011917,0.0811,2.08,,2454967.04543,0,0,2014-11-21,0,,0.55,0.54,3901.0,355.019,1,1,1
28508,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-564 b,,3.75083254,,,,2454966.643735,0,0,2016-07-26,0,,0.99,0.99,5582.29,863.037,1,1,1
28509,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-160 b,,4.30920108,,1.99,0.178,2454967.07526,0,0,2020-07-02,0,4.07,0.97,0.95,5711.0,937.013,3,1,1
28510,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-227 b,,9.48803146,,2.78,0.248,2455003.53845,0,0,2016-05-06,0,4.57,0.96,0.94,5624.0,1083.06,2,1,1
28511,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-647 b,,16.2254649,,1.17,0.104,2454977.02782,0,0,2016-05-06,0,4.27,1.03,1.07,6020.0,1087.87,2,1,1
28512,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-373 c,0.0,16.7261969,0.1257,1.56,,2454976.74673,0,0,2017-05-08,0,,0.95,1.1,5588.0,1090.45,2,1,1
28513,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-196 c,,47.4277116,,,,2455049.55737,0,0,2018-09-25,0,,0.87,0.79,5168.0,451.312,2,1,1
28514,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1124 b,0.0,2.85234897,0.0309,1.79,,2454965.044317,0,0,2014-11-18,0,,0.48,0.46,3694.0,289.899,1,1,1
28515,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1531 b,,1.13854338,,1.11,0.099,2454965.46572,0,0,2016-05-06,0,2.82,1.16,1.27,6260.0,666.334,1,1,1
28516,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-132 d,,18.01018005,,,,2455012.42073,0,0,2019-04-16,0,,,,5904.77,349.549,4,2,1
28517,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-559 b,,17.58751692,,,,2455009.077382,0,0,2018-09-25,0,,0.95,0.98,5437.0,776.708,1,1,1
28518,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-145 c,0.0,42.88247951,0.2578,3.61,,2455036.6483,0,0,2017-05-08,0,,1.24,1.76,6143.0,566.85,2,1,1
28519,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-884 b,,5.69917281,,,,2454958.193982,0,0,2016-07-26,0,,,0.96,5821.17,476.733,1,1,1
28520,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-648 b,0.0,17.421125,0.13,2.87,,2455017.2448,0,0,2013-10-28,0,0.4,0.97,0.86,5779.0,636.03,1,1,1
28521,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-855 b,,7.8866311,,8.35,0.745,2455193.514349,0,0,2016-05-06,0,4.17,1.03,1.03,5835.0,1506.58,1,1,1
28522,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-737 b,,28.59914031,,,,2455022.92667,0,0,2018-09-25,0,,0.52,0.52,3793.0,205.118,1,1,1
28523,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-312 b,0.0,1.77244975,0.0305,0.98,,2454965.088,0,0,2014-11-18,0,,1.2,1.11,6173.0,797.72,2,1,1
28524,0,0,Ground,Transit,0,0,0,0,0,0,677.61356,2.132,,,WASP-8 b,0.3057,8.158715,0.0801,11.635,1.038,2454679.33473,0,0,2019-03-18,1,4.0,1.03,0.94,5600.0,89.9606,2,2,1
28525,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-152 c,0.0,88.25474,0.365,2.9,,2454986.7802,0,0,2013-10-28,0,0.8,0.83,0.73,5249.0,441.09,2,1,1
28526,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-928 b,,3.93249254,,,,2454965.54773,0,0,2019-04-16,0,,0.73,0.68,4621.0,508.809,1,1,1
28527,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-668 b,,8.35393235,,,,2455004.62861,0,0,2019-04-16,0,,0.9,0.76,5262.0,784.618,1,1,1
28528,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-95 b,0.0,11.523063,0.102,2.78,,2454964.96866,0,0,2013-10-28,1,4.6,1.07,1.09,5714.0,445.656,1,1,1
28529,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-205 c,,20.30651261,,,,2455005.6594,0,0,2019-04-16,0,,0.67,0.6,4281.6,159.72,2,1,1
28530,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-257 b,0.0,2.382666,0.032,2.0,,2455003.6632,0,0,2013-10-28,0,14.0,0.74,0.75,5058.0,780.256,3,1,1
28531,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1220 b,0.0,7.42716,0.073,1.38,,2454966.094,0,0,2013-10-28,0,6.6,0.94,0.99,5811.0,961.907,1,1,1
28532,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-338 c,0.0,24.3111399,0.1715,2.37,,2454970.03481,0,0,2014-11-21,0,,1.14,1.74,5923.0,552.798,4,1,1
28533,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-298 d,0.0,77.4740991,0.3078,2.63,,2455017.24533,0,0,2017-05-08,0,,0.66,0.61,4463.0,518.204,3,1,1
28534,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-713 b,0.0,7.411138,0.074,2.5,,2455008.3459,0,0,2013-10-28,0,1.9,0.97,0.89,5803.0,1089.87,1,1,1
28535,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1116 b,,41.6977827,,2.54,0.227,2454967.24364,0,0,2016-05-06,0,4.9,0.95,0.93,5641.0,1008.57,1,1,1
28536,0,0,Ground,Transit,0,0,0,0,0,0,,,,,WASP-75 b,,2.4841905,,15.6,1.39,2456982.61981,0,0,2016-07-18,1,,,1.39,6090.0,294.001,1,2,1
28537,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-382 c,0.0,12.1628195,0.1023,3.14,,2454970.52402,0,0,2017-05-08,0,,0.96,1.31,5587.0,935.446,2,1,1
28538,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1699 b,,3.49079807,,,,2454966.100487,0,0,2020-09-08,0,,,,5575.53,818.759,1,1,1
28539,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-700 b,0.0,80.8720639,0.3369,4.73,,2455036.89696,0,0,2015-08-25,0,,0.78,0.76,5665.0,1491.76,1,1,1
28540,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-360 c,0.0,7.18644594,0.0714,2.19,,2454969.62345,0,0,2017-05-08,0,,0.94,0.91,5463.0,876.044,2,1,1
28541,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1198 b,0.0,7.6847716,0.0766,1.79,,2454970.63985,0,0,2014-11-18,0,,1.01,1.06,5725.0,743.03,1,1,1
28542,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-760 c,,2.46697439,,1.48,0.132,2455187.92929,0,0,2016-05-06,0,4.57,0.89,0.85,5322.0,792.336,2,1,1
28543,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-69 c,0.0,242.467406,0.7106,1.73,,2454983.85827,0,0,2017-05-08,0,,0.81,0.94,5637.0,730.625,2,1,1
28544,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-997 b,,2.70730672,,1.36,0.121,2454965.43096,0,0,2016-05-06,0,3.63,1.22,1.56,6150.0,467.568,1,1,1
28545,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-121 c,,41.0081183,,3.06,0.273,2454980.0341,0,0,2016-05-06,0,4.47,0.86,0.82,5354.0,510.523,2,1,1
28546,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-643 b,0.0,16.33889626,0.1321,10.99,,2455010.916757,0,0,2014-11-18,1,,1.15,2.69,4883.0,1063.58,1,1,1
28547,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-61 b,0.0,59.87769,0.249,2.33,,2454984.1868,0,0,2013-10-28,0,14.0,0.57,0.55,4196.0,335.079,1,1,1
28548,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-132 d,,18.01017554,,1.43,0.128,2455012.4233,0,0,2016-05-06,0,4.37,1.03,1.1,6023.0,349.549,4,2,1
28549,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-199 c,,7.37426,,2.45,0.219,2457222.93279,0,0,2019-09-05,0,,,0.58,,107.518,2,1,1
28550,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-160 c,,13.69941722,,3.41,0.304,2455004.480444,0,0,2020-07-02,0,4.07,0.97,0.95,5711.0,937.013,3,1,1
28551,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-967 c,,198.7112502,,3.65,0.326,2454989.51739,0,0,2016-05-06,0,5.89,0.84,0.8,5178.0,568.546,2,1,1
28552,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-821 b,0.0,1.92279873,0.0282,1.25,,2454967.50338,0,0,2014-11-18,0,,0.81,0.78,5155.0,614.571,1,1,1
28553,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-387 b,,6.79164786,,0.98,0.087,2454969.4862,0,0,2016-05-06,0,5.5,0.95,1.0,5888.0,801.052,2,1,1
28554,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-304 c,0.0,5.31595347,0.056,2.8,,2454965.42969,0,0,2015-08-25,0,,0.83,0.89,4910.0,434.684,4,1,1
28555,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-292 b,,2.58082149,,1.41,0.126,2455004.56303,0,0,2016-05-06,0,5.13,0.85,0.81,5282.0,1056.48,5,1,1
28556,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-370 c,0.0,19.023152,0.1381,1.91,,2454972.65839,0,0,2015-08-25,0,,0.97,0.87,5845.0,1167.94,2,1,1
28557,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-49 d,0.0,2.57656969,0.03,1.54,,2455005.127178,0,0,2014-11-21,0,,0.54,0.51,3816.0,311.222,4,1,1
28558,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-690 b,0.0,7.74809437,0.0802,5.56,,2455007.997431,0,0,2014-11-18,0,,1.15,1.08,5918.0,1665.31,1,1,1
28559,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-497 b,,3.57320367,,6.04,0.539,2454967.934257,0,0,2016-05-06,0,3.55,1.09,1.11,5834.0,1291.98,1,1,1
28560,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-171 b,,4.16696217,,3.2,0.285,2455002.715872,0,0,2016-05-06,0,3.47,1.07,1.09,5949.0,863.855,3,1,1
28561,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1665 b,0.0,11.95475266,0.0928,2.31,,2455011.721417,0,0,2014-11-18,0,,0.75,0.79,5098.0,335.515,1,1,1
28562,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-122 b,,5.76616658,,2.26,0.202,2454967.01717,0,0,2016-05-06,0,3.89,1.08,1.15,6076.0,1027.45,5,1,1
28563,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-335 b,0.0,6.56225728,0.0691,1.69,,2454965.61183,0,0,2014-11-21,0,,1.02,0.93,6003.0,1278.97,2,1,1
28564,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-95 b,,10.134279,,14.8,1.32,2457150.87783,0,0,2017-12-14,0,,,0.43,,179.854,1,1,1
28565,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-197 b,,8.357441,,2.5,0.22,2457218.18632,0,0,2017-12-14,0,,,0.96,,247.637,1,1,1
28566,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-203 b,,9.6897,,1.37,0.122,2457396.6577,0,0,2019-09-05,0,,,0.78,,166.147,1,1,1
28567,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1188 b,0.0,17.1369543,0.1344,2.17,,2454974.01371,0,0,2015-08-25,0,,1.1,1.09,6217.0,1717.48,1,1,1
28568,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1320 b,0.0,0.86838653,0.0164,1.71,,2454965.06728,0,0,2015-08-25,0,,0.78,0.73,4790.0,647.424,1,1,1
28569,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-369 b,0.0,2.7327679,0.0316,1.42,,2455187.09581,0,0,2017-05-08,0,,0.56,0.52,3825.0,,2,1,1
28570,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1148 b,,1.10446351,,1.69,0.151,2454965.32076,0,0,2016-05-06,0,4.57,0.81,0.77,5054.0,625.692,1,1,1
28571,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-430 b,0.0,35.9682344,0.2158,2.06,,2454971.66952,0,0,2014-11-21,0,,1.03,1.24,5831.0,917.477,2,1,1
28572,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-403 b,0.0,7.03144308,0.0743,1.09,,2454967.45465,0,0,2014-11-18,0,,1.1,1.11,6086.0,840.269,3,1,1
28573,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-380 c,0.0,7.63008196,0.0758,1.39,,2454970.07948,0,0,2017-05-08,0,,0.99,1.19,6038.0,813.713,2,1,1
28574,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-999 b,0.0,5.99185702,0.066,1.51,,2454969.88214,0,0,2014-11-18,0,,1.06,1.11,6167.0,545.063,1,1,1
28575,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-184 c,0.0,20.30303506,0.1395,2.16,,2455009.8028,0,0,2017-05-08,0,,0.88,0.85,5788.0,610.326,3,1,1
28576,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1112 b,0.0,14.36270451,0.1239,2.31,,2454974.435,0,0,2017-05-08,0,,1.24,1.22,6643.0,1671.28,1,1,1
28577,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-55 f,0.0,10.19849255,0.0814,1.75,,2454970.92067,0,0,2017-05-08,0,,0.71,0.65,4500.0,578.796,5,1,1
28578,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-551 b,0.0,12.3764661,0.0837,2.11,,2455012.404747,0,0,2014-11-18,0,,0.51,0.48,3797.0,311.175,1,1,1
28579,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1694 b,0.0,3.89523349,0.0426,0.86,,2454964.86064,0,0,2015-08-25,0,,0.68,0.63,4972.0,513.329,1,1,1
28580,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-301 d,0.0,13.75134642,0.1103,1.96,,2454977.61147,0,0,2014-11-18,0,,0.94,0.88,5814.0,719.166,3,1,1
28581,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-102 b,,5.28695437,,0.49,0.044,2454968.85194,0,0,2016-05-06,1,4.07,0.8,0.74,4884.0,107.796,5,1,1
28582,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1379 b,0.0,0.88184115,0.0171,1.28,,2454964.69064,0,0,2015-08-25,0,,0.86,0.78,5260.0,971.325,1,1,1
28583,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1652 b,0.0,38.0972378,0.1576,1.12,,2454973.00375,0,0,2014-11-21,0,,0.36,0.35,3482.0,,1,1,1
28584,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-654 b,0.0,13.72465129,0.1211,3.04,,2455013.64638,0,0,2015-08-25,0,,1.26,1.66,6106.0,974.124,1,1,1
28585,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1179 b,0.0,2.68505445,0.0346,1.46,,2454965.60443,0,0,2017-05-08,0,,0.77,0.83,5266.0,415.205,1,1,1
28586,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-667 b,0.0,41.43958662,0.2288,5.5,,2455041.93203,0,0,2017-05-08,0,,0.93,1.05,5468.0,2302.45,1,1,1
28587,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-729 b,0.0,3.16635371,0.0432,3.97,,2455003.965873,0,0,2014-11-18,0,,1.07,1.0,6007.0,1921.15,1,1,1
28588,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1024 b,0.0,66.4162133,0.3022,3.77,,2455021.13427,0,0,2015-08-25,0,,0.84,0.76,5387.0,1087.4,1,1,1
28589,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1634 b,0.0,374.876239,1.0525,4.92,,2455324.06305,0,0,2015-08-25,0,,1.1,1.35,5636.0,617.339,1,1,1
28590,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-154 f,0.0,9.91935684,0.0878,1.26,,2454969.87656,0,0,2014-11-21,0,,0.92,0.83,5937.0,915.212,5,1,1
28591,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-83 c,,9.99744,,2.12,0.189,2457066.271,0,0,2017-12-14,0,,0.56,0.56,3848.0,125.529,2,1,1
28592,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-170 b,0.0,7.93058775,0.08,2.94,,2455002.516068,0,0,2014-11-21,0,,1.08,0.99,5655.0,738.657,2,1,1
28593,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-939 b,0.0,14.8783945,0.1153,1.63,,2454975.96841,0,0,2017-05-08,0,,0.92,0.84,5822.0,2093.62,1,1,1
28594,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-863 b,0.0,15.59466045,0.122,2.74,,2454970.5636,0,0,2017-05-08,0,,0.99,0.93,5900.0,1499.66,1,1,1
28595,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1122 b,0.0,42.1918331,0.2315,2.35,,2454988.31211,0,0,2017-05-08,0,,0.93,1.08,5520.0,1230.42,1,1,1
28596,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1388 c,0.0,5.536068,0.049,2.3,,2454964.8873,0,0,2013-10-28,0,,0.52,0.6,3990.0,453.795,4,1,1
28597,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-479 b,0.0,12.49341307,0.0965,2.01,,2454971.461536,0,0,2014-11-21,0,,0.77,0.76,5193.0,344.901,1,1,1
28598,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-311 c,0.0,19.7383913,0.1416,1.46,,2454966.28485,0,0,2014-11-18,0,,0.97,1.08,5897.0,778.654,2,1,1
28599,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-188 c,,7.810253,0.0785,2.83,0.252,2457144.85447,0,0,2020-03-30,0,,1.06,1.19,5977.0,446.821,2,1,1
28600,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-213 b,0.0,2.462345,0.035,1.14,,2455004.8414,0,0,2013-10-28,0,0.4,0.98,0.87,5806.0,634.939,2,1,1
28601,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-878 b,0.0,25.9422033,0.154,1.87,,2454989.18603,0,0,2014-11-21,0,,0.72,0.76,5121.0,791.625,1,1,1
28602,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-20 e,0.0,6.09853672,0.0626,0.82,,2454968.93012,0,0,2014-11-21,1,,0.88,0.93,5465.0,282.563,6,2,1
28603,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-193 b,,11.38848,0.106,2.39,0.213,2455007.55117,0,0,2014-05-14,0,,,1.15,6335.0,1009.1,2,1,1
28604,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-228 d,0.0,11.09431923,0.0992,4.02,,2455004.20202,0,0,2014-11-18,0,,1.05,0.97,6046.0,1644.61,3,1,1
28605,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-878 b,0.0,25.9422033,0.154,1.87,,2454989.18603,0,0,2015-08-25,0,,0.72,0.76,5121.0,791.625,1,1,1
28606,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-806 b,0.0,8.09219642,0.0786,1.86,,2454971.04671,0,0,2015-08-25,0,,0.99,1.92,5662.0,361.896,1,1,1
28607,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1350 b,0.0,4.49686066,0.0413,1.93,,2454967.20642,0,0,2017-05-08,0,,0.46,0.44,3698.0,340.691,2,1,1
28608,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-245 c,,17.460812,0.124,2.18,0.194,2454970.26441,0,0,2014-05-14,0,,,0.8,5100.0,861.527,4,1,1
28609,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-37 b,,13.3669309,,,,2455017.0734,0,0,2018-09-25,1,,0.94,0.79,5391.0,63.9207,4,1,1
28610,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-20 b,0.0,3.69611967,0.0448,2.11,,2454967.501577,0,0,2014-11-21,1,,0.88,0.93,5465.0,282.563,6,2,1
28611,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-238 f,0.0,50.4473156,0.2724,2.15,,2455011.493,0,0,2014-11-18,0,,1.06,0.96,5858.0,1798.75,5,1,1
28612,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-247 c,0.0,9.4394608,0.084,4.34,,2455010.185877,0,0,2015-08-25,0,,0.88,0.79,5094.0,663.711,3,1,1
28613,0,0,Ground,Transit,0,0,0,0,0,0,151.916,0.478,,,WASP-31 b,0.0,3.4059096,0.04659,17.363,1.549,2455192.6887,0,0,2014-05-14,1,,1.16,1.25,6302.0,383.829,1,1,1
28614,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-214 c,0.0,28.7795813,0.1864,1.83,,2455026.30608,0,0,2014-11-18,0,,1.04,0.98,6332.0,1208.44,2,1,1
28615,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-436 b,0.0,64.001151,0.2502,1.9,,2454965.62002,0,0,2014-11-21,0,,0.51,0.51,4299.0,588.867,2,1,1
28616,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1301 b,0.0,9.08237046,0.0815,1.41,,2454972.65023,0,0,2014-11-21,0,,0.88,0.79,5354.0,854.28,1,1,1
28617,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-767 b,0.0,161.5280101,0.5733,6.15,,2455031.00109,0,0,2014-11-18,0,,0.96,0.87,5870.0,2251.03,1,1,1
28618,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1490 b,0.0,92.4362973,0.3726,2.59,,2454996.5883,0,0,2015-08-25,0,,0.81,0.74,5598.0,862.92,1,1,1
28619,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-260 b,0.0,8.18739443,0.0745,1.92,,2455093.86931,0,0,2017-05-08,0,,0.82,0.85,5251.0,627.365,2,1,1
28620,0,0,Ground,Transit,0,0,0,0,0,0,133.4886,0.42,,,WASP-168 b,0.0,4.153658,0.0519,16.814,1.5,2457424.5278,0,0,2018-10-24,1,3.96,1.08,1.12,6000.0,303.941,1,2,1
28621,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1016 b,0.0,1.95452434,0.031,2.12,,2454965.29717,0,0,2014-11-21,0,,1.04,0.95,6060.0,1402.82,2,1,1
28622,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-230 c,0.0,91.77221,0.3767,2.13,,2455026.84849,0,0,2014-11-21,0,,0.85,0.8,5588.0,740.754,2,1,1
28623,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-241 c,0.0,36.06595,0.187,2.61,,2455031.5819,0,0,2013-10-28,0,13.9,0.67,0.65,4709.0,,2,1,1
28624,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1361 b,0.0,3.57554956,0.0431,1.0,,2454965.85828,0,0,2015-08-25,0,,0.83,0.92,5213.0,389.143,1,1,1
28625,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-443 b,0.11,177.6693,0.495,2.33,0.21,2455630.246,0,0,2015-01-06,0,3.2,0.74,0.71,4723.0,802.271,1,1,1
28626,0,0,Space,Transit,0,0,0,0,0,0,,,,,TOI-700 c,0.033,16.051098,0.0925,2.63,0.235,2458340.0887,0,0,2020-07-17,0,1.5,0.42,0.42,3480.0,31.1265,3,1,1
28627,0,0,Space,Transit,0,0,0,0,0,0,587.9855,1.85,,,K2-114 b,0.0,11.39109,0.09309,10.559,0.942,2457174.49729,0,0,2018-10-24,1,9.9,0.83,0.83,5027.0,475.758,1,1,1
